title,tmdb_id,imdb_id,duration,genres,img,popularity,vote_average,vote_count,year_released
b'the last castle',b'2100',b'tt0272020',b'131',"b""['action', 'drama', 'thriller']""",b'/tfbzvbk3mvncgsywc0npj96grux.jpg',b'5.027',b'6.9',b'392',b'2001-10-19'
b'the brother from space',b'2101',b'tt0380368',b'90',"b""['science fiction']""",b'/bpqfrky6qfamxplwimkkxrxad0k.jpg',b'0.288',b'0.0',b'0',b'1988-01-01'
b'solar crisis',b'2102',b'tt0100649',b'112',"b""['action', 'thriller', 'science fiction']""",b'/e300wxfytddc6bw9ivbl9x6czzx.jpg',b'2.986',b'4.5',b'10',b'1990-07-14'
b'american pie',b'2105',b'tt0163651',b'95',"b""['comedy', 'romance']""",b'/k40wfaxmrekweqsjuro3jiwob67.jpg',b'28.548',b'6.4',b'3290',b'1999-07-09'
b'hot enough for june',b'2106',b'tt0059282',b'98',"b""['comedy']""",b'/dniuznk8pireumnkiobrgrwnafy.jpg',b'0.98',b'6.3',b'4',b'1964-01-01'
b'l.a. story',b'2107',b'tt0102250',b'95',"b""['comedy', 'drama', 'fantasy', 'romance']""",b'/zyusakmm2hls7erz0mnkh4cje25.jpg',b'6.249',b'6.6',b'110',b'1991-02-08'
b'the breakfast club',b'2108',b'tt0088847',b'97',"b""['comedy', 'drama']""",b'/4zejrrcpfoypr5lhot3pq6yvldw.jpg',b'11.093',b'7.8',b'3236',b'1985-02-15'
b'rush hour',b'2109',b'tt0120812',b'98',"b""['action', 'comedy', 'crime', 'thriller']""",b'/jdfxpw5lf36shshjyh8cmbeg4tf.jpg',b'11.283',b'6.8',b'1709',b'1998-09-18'
b'wasabi',b'2110',b'tt0281364',b'94',"b""['drama', 'action', 'comedy']""",b'/wu9lgkxwv1zq5sb4e4rsqvsowxx.jpg',b'7.574',b'6.3',b'399',b'2001-10-31'
b'balzac and the little chinese seamstress',b'2111',b'tt0291032',b'116',"b""['drama']""",b'/b6nhikks5qmm3iktnilquiondpp.jpg',b'1.765',b'7.1',b'24',b'2002-10-09'
b'payback',b'2112',b'tt0120784',b'100',"b""['drama', 'action', 'thriller', 'crime']""",b'/6wvtqaksmso4oktcmalktv2w0zy.jpg',b'8.287',b'6.8',b'708',b'1999-02-05'
b'final fantasy: the spirits within',b'2114',b'tt0173840',b'106',"b""['adventure', 'action', 'animation', 'fantasy', 'science fiction', 'thriller']""",b'/aquf5xyzfgalpzwphvdwcpszuk.jpg',b'11.25',b'6.0',b'559',b'2001-07-02'
b'light of day',b'2115',b'tt0093415',b'107',"b""['music', 'drama']""",b'/qx9oxvdaafeb6q3mksfyjly6247.jpg',b'0.655',b'5.4',b'12',b'1987-02-06'
b'out of time',b'2116',b'tt0313443',b'105',"b""['thriller', 'crime', 'drama']""",b'/wdniukm0hwxv2rqzvwwy5xtrnvb.jpg',b'7.621',b'6.2',b'420',b'2003-10-03'
b'sophie scholl: the final days',b'2117',b'tt0426578',b'117',"b""['drama', 'history']""",b'/ot9nnb0cleofgy5tvl1waaurafw.jpg',b'4.136',b'7.2',b'156',b'2005-02-13'
b'l.a. confidential',b'2118',b'tt0119488',b'138',"b""['crime', 'drama', 'mystery', 'thriller']""",b'/thsf1emcpgbtgvrv9eu7kbecipe.jpg',b'11.126',b'7.8',b'1827',b'1997-09-19'
b'days of thunder',b'2119',b'tt0099371',b'107',"b""['adventure', 'action', 'romance', 'drama']""",b'/jnw4mkvtw3lsdov9ruiph6eqqxj.jpg',b'6.465',b'6.0',b'484',b'1990-06-27'
b'c\xc3\xa9dric',b'2120',b'tt1584837',b'11',"b""['animation', 'family']""",b'/qjzmwaymwqm2y9zbjsjfubpk9ze.jpg',b'0.003',b'0.0',b'0',b'2006-01-01'
b'the whole ten yards',b'2122',b'tt0327247',b'98',"b""['comedy', 'thriller', 'crime']""",b'/pc2xiarjmoxbivqlupiszhrtksr.jpg',b'7.273',b'5.6',b'371',b'2004-04-07'
"b'me, myself & irene'",b'2123',b'tt0183505',b'116',"b""['comedy']""",b'/y7og1y2uvnaeoqeqionnykjvdwt.jpg',b'12.326',b'6.2',b'1366',b'2000-06-22'
b'color of night',b'2124',b'tt0109456',b'121',"b""['romance', 'thriller', 'drama']""",b'/adtcqwzcgvkgeibovg7qhasq5z3.jpg',b'7.094',b'5.4',b'159',b'1994-08-19'
b'wedlock',b'2125',b'tt0103239',b'101',"b""['action', 'science fiction', 'thriller']""",b'/bnr4bzjcltzmrjez4383yewthqy.jpg',b'3.109',b'5.6',b'45',b'1991-05-10'
"b'i love you, baby'",b'2126',b'tt0240601',b'103',"b""['drama', 'comedy', 'thriller', 'romance']""",b'/qliz6zzsuubgpif1wdmnqh4z15f.jpg',b'0.006',b'0.0',b'0',b'2000-04-20'
b'hostile waters',b'2131',b'tt0119320',b'94',"b""['tv movie', 'drama', 'thriller', 'war']""",b'/zvocfg1ecf1xowkzaw8drpbkjxd.jpg',b'0.919',b'5.6',b'7',b'1997-10-18'
b'totally blonde',b'2132',b'tt0200954',b'94',"b""['comedy']""",b'/1bwbtzq6ikbpcsxezv3trbxbrw3.jpg',b'0.635',b'4.3',b'2',b'2001-01-01'
b'the perfect storm',b'2133',b'tt0177971',b'130',"b""['drama']""",b'/uarmpdyjienkyuz7jrmqmlch8l5.jpg',b'8.115',b'6.2',b'821',b'2000-03-15'
b'the time machine',b'2135',b'tt0268695',b'96',"b""['science fiction', 'adventure', 'action']""",b'/3ozdacb0ajibr4xvvth6wkbtywy.jpg',b'9.417',b'5.9',b'864',b'2002-03-04'
"b""hangin' out""",b'2136',b'tt0083999',b'91',"b""['comedy']""",b'/mo5zxj5tzbmoqd827y8v37cpsjc.jpg',b'0.79',b'5.0',b'3',b'1983-02-03'
b'the storm riders',b'2137',b'tt0165499',b'128',"b""['fantasy', 'action', 'adventure']""",b'/ogg756nmdmf54g62a4fuvoofobe.jpg',b'4.162',b'6.7',b'26',b'1998-07-18'
b'berlin snuff',b'2138',b'tt0298754',b'33',"b""['comedy', 'horror']""",b'none',b'0.052',b'4.0',b'1',b'1995-01-01'
b'cleopatra jones and the casino of gold',b'2139',b'tt0072791',b'94',"b""['action', 'adventure', 'drama']""",b'/vjx67zorhe5ps6r5bdfajhdwagx.jpg',b'1.642',b'5.7',b'6',b'1975-07-11'
b'kiss of the dragon',b'2140',b'tt0271027',b'98',"b""['action', 'crime', 'thriller']""",b'/eobwduidlmz1bx8pql5u1tqlorb.jpg',b'7.899',b'6.5',b'386',b'2001-07-06'
b'james dean',b'2141',b'tt0240628',b'90',"b""['drama']""",b'/9rz4lzyoqttqwop7a1jugxi752e.jpg',b'2.635',b'7.3',b'39',b'2001-08-04'
b'cop land',b'2142',b'tt0118887',b'104',"b""['action', 'crime', 'drama']""",b'/th2udvewguafixfuawgwwbxcm91.jpg',b'7.759',b'6.6',b'509',b'1997-08-15'
"b""carla's song""",b'2143',b'tt0115832',b'125',"b""['war', 'drama', 'romance']""",b'/rgrwem58034ijraichds1hgklda.jpg',b'1.644',b'7.1',b'17',b'1998-06-26'
"b""one night at mccool's""",b'2144',b'tt0203755',b'93',"b""['action', 'comedy', 'crime']""",b'/now8q27ml4t0wkrvz2mcaivuky3.jpg',b'6.457',b'5.8',b'125',b'2001-04-19'
b'feel the motion',b'2145',b'tt0089162',b'97',"b""['comedy']""",b'/qwgxol7v96kzukxkaqpb8uo8lrw.jpg',b'0.059',b'5.0',b'1',b'1985-07-05'
b'the flickering flame',b'2147',b'tt0130700',b'52',"b""['documentary']""",b'/jvx21q8dndlsongppzg3paicmgg.jpg',b'0.001',b'0.0',b'0',b'1996-01-01'
b'the cotton club',b'2148',b'tt0087089',b'127',"b""['music', 'drama', 'crime', 'romance']""",b'/qigf5fwsh1tw7z424uvkg71uios.jpg',b'6.922',b'6.6',b'119',b'1984-12-14'
b'body of evidence',b'2149',b'tt0106453',b'101',"b""['drama', 'thriller', 'romance']""",b'/31m7uutmo5pjcnvcfbtwjokjxmz.jpg',b'6.209',b'4.5',b'89',b'1993-01-15'
b'man with the screaming brain',b'2151',b'tt0365478',b'90',"b""['comedy', 'horror', 'science fiction']""",b'/jcqtrzeavegtby5tmlauagefzwi.jpg',b'2.282',b'5.5',b'41',b'2005-04-03'
b'dixie chicks: shut up and sing',b'2152',b'tt0811136',b'93',"b""['music', 'documentary']""",b'/w4abkl4wfqsft6bugeoibk0vv5n.jpg',b'0.506',b'6.4',b'13',b'2006-10-27'
b'the driver',b'2153',b'tt0077474',b'91',"b""['action', 'crime', 'drama', 'thriller']""",b'/ijrhfivaub3rcwdrtldwibniejk.jpg',b'5.376',b'7.3',b'131',b'1978-06-08'
b'the dark side of the moon',b'2154',b'tt0099364',b'96',"b""['horror', 'action', 'thriller', 'science fiction']""",b'/1qacnwqqheerujruoke2vtlxk3v.jpg',b'1.593',b'4.6',b'18',b'1990-05-30'
b'reindeer games',b'2155',b'tt0184858',b'124',"b""['thriller', 'drama']""",b'/rk1p7za5ghvcqjrovcsutslasnq.jpg',b'6.833',b'5.4',b'229',b'2000-02-25'
b'lost in space',b'2157',b'tt0120738',b'130',"b""['adventure', 'science fiction']""",b'/kkbdpkunywakwbyy2bnyf5anoba.jpg',b'8.352',b'5.2',b'522',b'1998-04-03'
b'voyage to the bottom of the sea',b'2160',b'tt0055608',b'105',"b""['adventure', 'drama', 'science fiction']""",b'/ebm2buvrwgwxr3hfaaoj8kvuuhw.jpg',b'2.616',b'5.7',b'42',b'1961-07-12'
b'fantastic voyage',b'2161',b'tt0060397',b'100',"b""['adventure', 'science fiction']""",b'/pkudcyfyrpsfjjjtiyl1ujisrlf.jpg',b'6.162',b'6.8',b'143',b'1966-08-24'
b'chill factor',b'2162',b'tt0163579',b'101',"b""['action', 'comedy', 'thriller']""",b'/teyo0w5euwlchqvft0nqdfbvcq.jpg',b'3.704',b'5.1',b'47',b'1999-09-01'
b'breakdown',b'2163',b'tt0118771',b'95',"b""['drama', 'action', 'thriller']""",b'/uj5vmm4jrn3hheuffeh8xqiza2g.jpg',b'7.134',b'6.7',b'273',b'1997-05-02'
b'stargate',b'2164',b'tt0111282',b'121',"b""['action', 'adventure', 'science fiction']""",b'/39wsfbb5bshvdbpayrfxdsjc481.jpg',b'11.924',b'6.9',b'1316',b'1994-10-27'
b'liberty stands still',b'2165',b'tt0280870',b'96',"b""['thriller', 'action', 'drama']""",b'/2aiq4oberpdtiveocsldnalvqcj.jpg',b'3.821',b'5.5',b'65',b'2002-01-18'
"b""the revengers' comedies""",b'2166',b'tt0120013',b'86',"b""['comedy', 'crime', 'romance']""",b'/2ju461vrejmyaqievrz0mla5ih9.jpg',b'1.815',b'5.3',b'9',b'1998-06-09'
b'2:37',b'2168',b'tt0472582',b'91',"b""['drama']""",b'/znbjkjrbrhimgchpv9ypwoimger.jpg',b'4.825',b'6.7',b'65',b'2006-05-26'
b'manta - der film',b'2169',b'tt0102396',b'90',"b""['comedy']""",b'/iuohmusgn8otkaoqdubklrycmet.jpg',b'0.445',b'4.1',b'11',b'1991-09-18'
b'une glace avec deux boules ou je le dis \xc3\xa0 maman',b'2170',b'tt0083143',b'94',"b""['comedy', 'drama']""",b'none',b'0.594',b'0.0',b'0',b'1982-03-17'
b'wet hot american summer',b'2171',b'tt0243655',b'97',"b""['comedy']""",b'/2fu0uoi3h0lcxbjdfea9hzedktq.jpg',b'5.429',b'6.4',b'348',b'2001-07-27'
b'artie',b'2173',b'tt0245724',b'89',"b""['comedy']""",b'/qppvre20btuynhzhpp2pp9cllpk.jpg',b'0.302',b'3.5',b'2',b'2000-01-01'
b'wirklich alles?!',b'2175',b'tt0433263',b'65',"b""['documentary']""",b'none',b'0.003',b'0.0',b'0',b'2002-11-30'
b'the glass house',b'117364',b'tt1175285',b'92',"b""['documentary']""",b'/cnlrdsabkjdvfnrochuzhb7r5az.jpg',b'0.211',b'5.0',b'1',b'2009-06-20'
b'falco l.i.v.e.',b'2177',b'',b'110',b'[]',b'/lxsmbv3oupivzef23xg0zjlpbxl.jpg',b'0.076',b'10.0',b'1',b'1993-01-01'
b'the battle of the alamo',b'2178',b'tt0115635',b'52',"b""['documentary', 'history']""",b'/ffshkv2syfelombvdfpnsdvyivf.jpg',b'0.005',b'0.0',b'0',b'2006-09-07'
b'tenacious d in the pick of destiny',b'2179',b'tt0365830',b'93',"b""['comedy', 'music']""",b'/gqthu8aftvjebug4tohubq3lg7m.jpg',b'9.406',b'6.6',b'597',b'2006-11-22'
b'heartbreak hotel',b'2180',b'tt0785002',b'101',"b""['drama', 'comedy']""",b'/4lvo8hjpya5pl3jjhnynydmj5fu.jpg',b'0.329',b'4.0',b'1',b'2006-03-24'
b'geliebte wei\xc3\x9fe maus',b'2181',b'tt0058134',b'76',"b""['music', 'comedy', 'romance']""",b'/ljaur7fbqjyghpvimx201bp1jzw.jpg',b'0.371',b'5.0',b'1',b'1964-05-14'
b'attack of the killer tomatoes!',b'2182',b'tt0080391',b'87',"b""['comedy', 'horror', 'science fiction']""",b'/3vohbv1acbgscmf0lodu5abckf2.jpg',b'4.818',b'4.9',b'93',b'1978-10-01'
b'hindenburg disaster: probable cause',b'2183',b'tt0418729',b'50',"b""['documentary']""",b'/gw8imwfhcv4ypbesroqorxkie9h.jpg',b'0.049',b'0.0',b'0',b'2001-01-01'
b'maus und katz',b'2184',b'tt0107532',b'103',"b""['thriller']""",b'none',b'0.003',b'0.0',b'0',b'1993-12-10'
b'big trouble',b'78041',b'tt0090727',b'93',"b""['action', 'comedy']""",b'/cm5f2dfumocupbhcxjs5sgsbffd.jpg',b'1.392',b'5.9',b'10',b'1986-05-30'
b'within the woods',b'2186',b'tt0078503',b'32',"b""['horror']""",b'/qdkzv0hks2jkudq4gyrwjolybwa.jpg',b'1.008',b'6.2',b'18',b'1978-11-23'
b'alles nur tarnung',b'2187',b'tt0115516',b'90',"b""['comedy']""",b'/7qic7suf0kveudzt0oyvjejpuy2.jpg',b'0.021',b'0.0',b'0',b'1996-11-14'
b'the corrs live at lansdowne road',b'2188',b'tt0267391',b'87',"b""['music']""",b'/m72ruqocqwrezlua6ugzjsp5dtu.jpg',b'0.351',b'7.8',b'6',b'2000-11-10'
b'tomboy',b'2189',b'tt0090184',b'91',"b""['comedy', 'romance']""",b'/ewcyc5idvxlyspslmbuablgjpwk.jpg',b'1.791',b'5.3',b'17',b'1985-11-14'
b'stranded',b'72712',b'tt0790756',b'88',b'[]',b'/oeeios5dgdpqxdc80ssac5h5x5f.jpg',b'0.931',b'4.4',b'5',b'2006-06-05'
b'my tutor',b'2193',b'tt0085980',b'97',"b""['comedy', 'drama', 'romance']""",b'/vxv3djdmcmxrc8utzkmmwrq20xm.jpg',b'3.744',b'5.6',b'22',b'1983-03-04'
b'no regrets',b'2194',b'tt0290015',b'104',"b""['comedy', 'drama']""",b'/qbsouvp6nhpapuky8mb4cdlyv1j.jpg',b'0.598',b'6.9',b'6',b'2001-11-15'
b'beste zeit',b'2195',b'tt0991269',b'95',"b""['drama', 'action', 'thriller']""",b'/8llswsgsa7v0hjbqsraqesn3qxf.jpg',b'0.258',b'6.5',b'5',b'2008-01-31'
b'death at a funeral',b'2196',b'tt0795368',b'90',"b""['comedy', 'drama']""",b'/zv4kwbdcketmoisbst1lstiz2in.jpg',b'6.604',b'6.9',b'691',b'2007-02-09'
b'sounds of sand',b'2197',b'tt0889222',b'96',"b""['drama', 'war']""",b'/7xgblcedvdwps8v2n8uva4cwudr.jpg',b'0.613',b'6.4',b'4',b'2007-05-02'
"b""my mom's a werewolf""",b'2199',b'tt0097938',b'90',"b""['comedy', 'horror']""",b'/ygttij5hebcouqrvftcyx3ihgic.jpg',b'0.979',b'3.4',b'11',b'1989-11-11'
b'jacob the liar',b'2200',b'tt0071688',b'100',"b""['history', 'drama', 'comedy']""",b'/oirpukdsorcypbtdxqded9brrcj.jpg',b'1.199',b'7.2',b'9',b'1974-12-22'
b'lassie come home',b'2202',b'tt0036098',b'88',"b""['adventure', 'drama', 'family']""",b'/w4czqj6jvevdgasjjl11lca7ufc.jpg',b'2.081',b'6.8',b'37',b'1943-10-07'
b'f\xc3\xbcr ein paar filme mehr...',b'2203',b'',b'30',"b""['documentary']""",b'none',b'0.035',b'0.0',b'0',b'2017-01-01'
b'alice in the cities',b'2204',b'tt0069687',b'110',"b""['drama']""",b'/lw22wormenktzhgxi6bkmaihxjo.jpg',b'4.493',b'7.5',b'64',b'1974-05-17'
"b""real men don't eat gummi bears""",b'2205',b'tt0097464',b'89',"b""['comedy']""",b'/4poecjnvcykg8z6mtth2rczvfia.jpg',b'0.308',b'0.0',b'0',b'1989-08-17'
b'richy guitar',b'2206',b'tt0090381',b'90',"b""['music', 'comedy']""",b'/j4kzbvpoaiag1mkwurwdldwcavm.jpg',b'0.449',b'8.0',b'4',b'1985-07-07'
b'16 blocks',b'2207',b'tt0450232',b'105',"b""['action', 'adventure', 'crime', 'thriller']""",b'/wpkbldjnrddmh6n32ni4basogt8.jpg',b'7.501',b'6.3',b'895',b'2006-03-01'
b'hostess',b'2209',b'tt0074645',b'98',"b""['drama', 'comedy', 'romance']""",b'/nqngbvv15faeoj2jcaglfyienxs.jpg',b'0.389',b'5.0',b'2',b'1976-02-13'
b'earth girls are easy',b'2210',b'tt0097257',b'100',"b""['music', 'comedy', 'drama', 'romance', 'science fiction']""",b'/po9edq8mgp9kd3n6ekcgylnivaa.jpg',b'4.813',b'5.4',b'138',b'1988-09-08'
b'aimee & jaguar',b'2211',b'tt0130444',b'125',"b""['drama', 'history', 'romance']""",b'/kylqlevqtmjz8tfvhelx32p08h4.jpg',b'1.916',b'6.9',b'30',b'1999-02-10'
b'nightwatch',b'6498',b'tt0110631',b'107',"b""['horror', 'thriller']""",b'/olbn0mummec71udetloa1lp7efl.jpg',b'5.698',b'7.2',b'74',b'1994-02-25'
b'heimliche ehen',b'2214',b'tt0049298',b'91',"b""['drama']""",b'/xdrt2852thpp85i1yqa01zf8vzu.jpg',b'0.001',b'0.0',b'0',b'1956-01-27'
b'k\xc3\xb6nigskinder',b'2215',b'tt0056161',b'89',"b""['drama', 'history']""",b'/oysv88w4v9uvebhs4wngrebchg1.jpg',b'0.004',b'0.0',b'0',b'1962-06-07'
b'her third',b'2219',b'tt0068508',b'107',"b""['romance', 'drama']""",b'/siphdntivztatdmdyyi3ijivjm3.jpg',b'0.308',b'5.0',b'1',b'1972-03-16'
"b""eddie cochran & friends: c'mon everybody""",b'2221',b'',b'55',"b""['music', 'documentary']""",b'/5qd3q1cdn6seij9gdeuokfplt9t.jpg',b'0.002',b'0.0',b'0',b'2004-01-01'
b'a lord of alexander square',b'2226',b'tt0061919',b'111',"b""['comedy']""",b'/y00we7oi1m3tkh86te6c32e0vrt.jpg',b'0.077',b'2.0',b'1',b'1967-03-03'
b'naked among wolves',b'2227',b'tt0056271',b'124',"b""['drama', 'war']""",b'/vbvj7raw9hkfsgrluzvjwvyanr3.jpg',b'0.583',b'7.0',b'4',b'1963-04-10'
b'kit & co.',b'2231',b'tt0071720',b'106',"b""['adventure', 'western']""",b'/q11q86votg6x4dthmgpszo1hp1.jpg',b'0.001',b'0.0',b'0',b'1974-12-15'
b'the legend of paul and paula',b'2232',b'tt0070299',b'105',"b""['drama', 'romance']""",b'/ogrzrmygt5x2iqucxtegxcdlipp.jpg',b'1.203',b'7.0',b'8',b'1973-03-14'
b'bob dylan - tv live & rear 1963 - 1975',b'2236',b'',b'50',"b""['documentary']""",b'none',b'0.002',b'0.0',b'0',b'2004-01-01'
b'sonntagsfahrer',b'2237',b'tt0057519',b'86',"b""['drama']""",b'/kdbzy8eohdrn6q1cusqwcn5ldcz.jpg',b'0.001',b'0.0',b'0',b'1963-08-30'
"b""juke box revival - rock'n'roll vol. 2""",b'2238',b'',b'60',"b""['documentary']""",b'none',b'0.002',b'0.0',b'0',b'2003-01-01'
b'hallam foe',b'2239',b'tt0466816',b'95',"b""['drama', 'comedy', 'thriller']""",b'/3jruwtwkxk1cgzayeer3xobopxo.jpg',b'4.995',b'6.9',b'59',b'2007-02-16'
b'unterm birnbaum',b'2240',b'tt0072345',b'90',"b""['crime']""",b'/aygytw0igzvhjx6y5f0eogzk2do.jpg',b'0.035',b'0.0',b'0',b'1973-11-16'
b'sun alley',b'2241',b'tt0177242',b'101',"b""['comedy']""",b'/pf7rwxjiqd8jspyzd7kgksip7my.jpg',b'2.41',b'6.6',b'35',b'1999-10-07'
b'julia lebt',b'2242',b'tt0057211',b'90',b'[]',b'/ia1ow4x8arzoyindcgdvjetz1qn.jpg',b'0.001',b'0.0',b'0',b'1963-09-30'
b'the beach boys - california surfin',b'2244',b'tt2514600',b'67',"b""['documentary']""",b'none',b'0.003',b'0.0',b'0',b'2004-01-01'
b'green lights blue skies',b'2245',b'',b'141',"b""['documentary', 'music']""",b'none',b'0.001',b'0.0',b'0',b'2002-01-01'
b'malice',b'2246',b'tt0107497',b'107',"b""['drama', 'crime']""",b'/zswezjxyqkxy7ezljqobicxl9jp.jpg',b'6.567',b'6.1',b'143',b'1993-09-29'
b'the shadows: the final tour',b'2247',b'',b'180',"b""['music']""",b'/61wcjf3xktxebdquwxgz9frujzv.jpg',b'0.004',b'0.0',b'0',b'2004-11-29'
b'right under my eyes',b'2249',b'tt0328494',b'91',"b""['drama']""",b'/xebeh379mxnwiyzwxhx6kcmpwxf.jpg',b'0.59',b'0.0',b'0',b'2002-06-23'
b'the adventures of werner holt',b'2250',b'tt0057816',b'156',"b""['drama', 'history']""",b'/q18hflrpfk5idmfascul2lkjosh.jpg',b'0.126',b'7.3',b'3',b'1965-02-04'
b'eastern promises',b'2252',b'tt0765443',b'100',"b""['thriller', 'crime', 'mystery']""",b'/uqduboxqpc4xg8qk2pmcqz1onqy.jpg',b'9.139',b'7.3',b'1220',b'2007-09-14'
b'valkyrie',b'2253',b'tt0985699',b'121',"b""['drama', 'thriller', 'history', 'war']""",b'/54ggko63zzyjjb5fk2ckvniouvr.jpg',b'8.92',b'6.8',b'1571',b'2008-12-25'
b'chasing amy',b'2255',b'tt0118842',b'113',"b""['comedy', 'drama', 'romance']""",b'/4vfjilewrcgabeobcmf0txpqcub.jpg',b'6.585',b'6.8',b'580',b'1997-04-04'
b'the story of a murder',b'2257',b'tt0059033',b'95',"b""['drama']""",b'/7sg9gae8olw4boldc5plkefkh4s.jpg',b'0.022',b'0.0',b'0',b'1965-02-25'
b'the house of the spirits',b'2259',b'tt0107151',b'140',"b""['romance', 'drama']""",b'/zcm1tp34jnfbtltjhlr7bsvivmh.jpg',b'7.727',b'6.7',b'208',b'1993-10-19'
b'capturing the friedmans',b'2260',b'tt0342172',b'107',"b""['documentary']""",b'/9lsmdoeno8qfkkpha9lwraxmexd.jpg',b'4.117',b'7.5',b'142',b'2003-05-30'
b'wattstax',b'2261',b'tt0070902',b'98',"b""['music', 'documentary']""",b'/1aipkj71cnb0sobwdtuwak3olfj.jpg',b'0.307',b'7.7',b'6',b'1973-02-04'
b'veronika voss',b'2262',b'tt0084654',b'105',"b""['drama']""",b'/a09gh5owvfincs6bbrz91hl4rgc.jpg',b'1.244',b'7.2',b'28',b'1982-02-18'
b'music box',b'2263',b'tt0100211',b'124',"b""['crime', 'drama', 'romance', 'thriller']""",b'/avbtmnsl84zhqlsg5wh76fe2ypk.jpg',b'2.264',b'6.9',b'38',b'1989-12-22'
b'lola',b'2264',b'tt0082671',b'113',"b""['drama']""",b'/rzqgdp5krqh2eapj5ulzyebwz40.jpg',b'2.328',b'7.0',b'22',b'1981-08-20'
b'momo',b'2265',b'tt0091537',b'101',"b""['comedy', 'fantasy', 'science fiction', 'family', 'mystery']""",b'/ggkpsrhlb2t3euhgiewo5nfbyj7.jpg',b'2.496',b'7.1',b'22',b'1986-07-17'
"b""paris, je t'aime""",b'2266',b'tt0401711',b'120',"b""['drama', 'romance']""",b'/5rsmorgrqqmvtchqve87kiejtna.jpg',b'8.07',b'6.8',b'292',b'2006-05-16'
b'the last mimzy',b'2267',b'tt0768212',b'94',"b""['family', 'drama', 'science fiction', 'adventure']""",b'/gqdd45hvij3e9p6wqmhs82q8me.jpg',b'5.776',b'5.9',b'165',b'2007-02-09'
b'the golden compass',b'2268',b'tt0385752',b'113',"b""['adventure', 'fantasy']""",b'/mof2xk2xdgbpocpgxrem4vfw9dc.jpg',b'10.427',b'5.9',b'1947',b'2007-12-04'
b'day watch',b'2269',b'tt0409904',b'132',"b""['fantasy', 'horror']""",b'/9tbowjua4igq9fkdwhzrk72k4vq.jpg',b'6.369',b'6.2',b'222',b'2006-01-01'
"b""the general's daughter""",b'2275',b'tt0144214',b'116',"b""['crime', 'drama', 'mystery', 'thriller']""",b'/4fc4mb9tggyv4mdjrwplmfcrvnc.jpg',b'6.228',b'6.1',b'301',b'1999-06-18'
b'big',b'2280',b'tt0094737',b'104',"b""['fantasy', 'drama', 'comedy', 'romance', 'family']""",b'/me6uugsf6zwtkrclbonc9eelb5j.jpg',b'10.28',b'7.0',b'1389',b'1988-06-03'
b'\xc3\x80 nos amours',b'2282',b'tt0086650',b'102',"b""['drama', 'romance']""",b'/xi3we0k8xg1el4avvkut8hrmlv5.jpg',b'2.632',b'6.2',b'54',b'1983-11-16'
"b""mr. magorium's wonder emporium""",b'2284',b'tt0457419',b'93',"b""['comedy']""",b'/75m4ibze6gurltcdgtsbtfg68qt.jpg',b'9.922',b'6.1',b'510',b'2007-11-14'
b'a love in germany',b'2285',b'tt0085843',b'132',"b""['drama']""",b'/e7ulyh4bza9ft7nptdxexdeaslr.jpg',b'0.364',b'4.5',b'2',b'1983-10-26'
b'crusade in jeans',b'2286',b'tt0381111',b'125',"b""['adventure', 'fantasy', 'history']""",b'/okwsotw9kmkx9uybunkkv5jexty.jpg',b'1.763',b'5.9',b'25',b'2006-11-15'
b'rize',b'2287',b'tt0436724',b'86',"b""['documentary']""",b'/cmbghemjssubsixgsvas2489jze.jpg',b'1.085',b'6.4',b'15',b'2005-01-15'
b'closer',b'2288',b'tt0376541',b'104',"b""['drama', 'romance']""",b'/fggaokx4k00s0j603vg53qlr9jz.jpg',b'8.642',b'6.8',b'1248',b'2004-12-01'
b'cold mountain',b'2289',b'tt0159365',b'154',"b""['adventure', 'drama', 'history', 'romance']""",b'/4da24djqzsgep4fj2u9ju9g8qjr.jpg',b'7.985',b'6.8',b'731',b'2003-12-24'
b'jakob the liar',b'2290',b'tt0120716',b'120',"b""['comedy', 'drama', 'history']""",b'/kadipvz1gjofsom1hcgacovn337.jpg',b'5.348',b'6.3',b'116',b'1999-09-16'
"b""jacob's ladder""",b'2291',b'tt0099871',b'113',"b""['drama', 'mystery', 'horror']""",b'/2byg7av91lf7pfbyz4zmvnkznh7.jpg',b'6.622',b'7.4',b'509',b'1990-11-02'
b'clerks',b'2292',b'tt0109445',b'92',"b""['comedy']""",b'/bievw2htrnwwhh6ewytshoh3cog.jpg',b'6.383',b'7.4',b'1042',b'1994-09-13'
b'mallrats',b'2293',b'tt0113749',b'94',"b""['romance', 'comedy']""",b'/4saviltqkhq9is5nmd7n87q40m.jpg',b'6.538',b'6.8',b'519',b'1995-10-20'
b'jay and silent bob strike back',b'2294',b'tt0261392',b'104',"b""['comedy']""",b'/8xi9g6su8akwg3nk5quns025nya.jpg',b'7.283',b'6.4',b'637',b'2001-08-22'
b'clerks ii',b'2295',b'tt0424345',b'97',"b""['comedy']""",b'/lupegtln8egktveomdf2neap5sp.jpg',b'6.04',b'6.9',b'542',b'2006-07-21'
b'kein mann f\xc3\xbcr camp detrick',b'2296',b'tt0385806',b'90',"b""['crime']""",b'none',b'0.302',b'0.0',b'0',b'1970-10-03'
